,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
149086,0.190847328,53,0,0.357634369,5376.0,10,0,1,0,3.0
137861,0.100324964,61,0,0.576510208,4750.0,19,0,2,0,1.0
69837,0.105926919,34,0,0.448182311,12900.0,5,0,3,0,2.0
6498,0.029891011,78,0,0.003999333,6000.0,3,0,0,0,1.0
118328,0.0191785,38,0,0.03916014,6000.0,12,0,0,0,1.0
56708,0.023913915,52,0,0.00515345,13000.0,10,0,0,0,0.0
82931,0.920964926,68,0,0.193385867,7740.0,5,0,1,0,1.0
55956,0.979001909,45,0,0.226286272,4100.0,3,0,0,0,2.0
73192,0.0,62,2,0.0009998,5000.0,6,0,0,0,1.0
125393,0.428034178,67,0,0.34021125,4070.0,7,0,0,0,0.0
82644,0.062719412,60,0,0.212551186,10500.0,14,0,1,0,0.0
135409,0.095098609,81,0,0.092501537,6507.0,6,0,1,0,0.0
30160,0.440800954,46,0,0.165833452,7000.0,5,0,0,0,0.0
53180,0.280460218,57,0,1.4417199719999998,5627.0,14,0,2,0,1.0
90614,0.9999999,39,0,0.06372674,3922.0,1,0,0,0,0.0
146597,0.05532104,30,0,0.004663558,1500.0,3,0,0,0,0.0
110772,0.000199996,54,0,0.17968861600000002,7000.0,6,0,1,0,2.0
148005,0.595729615,44,0,0.410478793,8416.0,9,0,1,0,2.0
89733,1.028985507,30,0,0.067376657,4600.0,6,0,0,0,2.0
42686,0.209217763,32,0,0.287492501,6667.0,7,0,2,0,1.0
85030,1.0444264559999998,55,3,0.443636882,7016.0,8,0,2,0,0.0
34499,0.021530723,63,0,0.761323868,10000.0,16,0,3,0,0.0
53376,0.692441999,48,0,0.485827291,4550.0,8,0,1,0,2.0
127233,0.040070756,44,0,0.5020461310000001,5375.0,5,0,2,0,2.0
71987,0.7387916059999999,56,0,0.540807914,3638.0,6,0,2,0,0.0
86869,0.7599908190000001,49,1,0.312588719,13384.0,8,0,2,0,2.0
97256,1.459459459,46,3,0.021771548,3352.0,3,3,0,1,2.0
140022,0.760114231,31,0,0.210325801,7611.0,6,1,1,0,3.0
147015,0.007347285,52,1,0.280898876,5517.0,6,0,1,0,0.0
66611,0.95654743,55,0,0.27911472600000004,15000.0,15,0,2,0,0.0
28017,0.124004058,68,0,0.595171449,8573.0,16,0,5,0,1.0
6133,0.105342639,67,0,0.203336398,7612.0,8,0,2,0,0.0
74193,0.035759428,65,0,0.281496326,7484.0,8,0,1,0,1.0
106169,0.617096519,60,0,0.108129972,7416.0,6,0,0,0,0.0
116507,0.003116843,46,2,0.418681913,12942.0,14,0,3,0,2.0
85240,0.334440824,62,0,0.049792531,8916.0,5,0,0,0,1.0
48225,0.0,39,2,0.047596383,2100.0,4,2,0,0,0.0
115913,0.022456955,53,0,0.225967023,9642.0,11,0,2,0,0.0
45672,0.187876467,63,0,0.901399067,1500.0,15,0,0,0,0.0
2052,0.127202141,45,0,0.298644545,13500.0,7,0,2,0,3.0
98820,0.00049995,47,0,0.6685865129999999,8333.0,5,0,2,0,0.0
119801,0.051595586,74,0,0.237383798,9035.0,10,0,1,0,0.0
129633,0.48839764,62,0,0.909545227,2000.0,9,0,1,0,0.0
146456,0.17835762600000002,41,0,0.730283155,6250.0,24,0,2,0,0.0
76296,0.238597031,29,0,0.13486921,4166.0,7,0,0,0,0.0
149397,0.452592937,81,0,0.800876644,3193.0,17,0,1,0,0.0
156,0.121557062,58,0,0.342971419,12000.0,23,0,2,0,4.0
87501,0.031530545,73,0,0.004850445,2473.0,2,0,0,0,0.0
37318,0.960983702,46,0,1.820170611,7267.0,17,0,5,0,0.0
76775,0.202970588,44,0,0.22304405,6083.0,7,0,1,0,2.0
143443,0.001092183,43,0,0.226504129,17800.0,8,0,3,0,4.0
29264,0.249813562,66,0,0.623675265,5000.0,13,0,2,0,1.0
13628,0.3466533470000001,35,0,0.288487738,2935.0,5,0,0,0,0.0
4403,0.10685409,69,0,0.021432709,5178.0,6,0,0,0,1.0
31325,0.050614225,72,0,0.015755329,5394.0,2,0,0,0,0.0
61218,0.036087539,47,0,1.3548890969999998,3200.0,14,0,2,0,2.0
38789,0.316014425,50,1,0.056518262,3750.0,3,0,0,0,0.0
98824,0.024680734,61,0,0.0044434570000000005,4500.0,3,0,0,0,1.0
104961,0.0,61,1,0.248152059,2840.0,10,0,0,0,0.0
17331,0.000399982,48,0,0.0,12670.0,2,0,0,0,0.0
98784,0.424336436,25,0,0.077163386,3200.0,6,0,0,0,2.0
18162,0.335375992,52,0,0.17092284800000002,7400.0,12,0,0,0,0.0
112420,0.266560117,55,1,0.401072249,7833.0,9,0,2,0,0.0
126182,0.060197352,45,0,0.310335424,11000.0,11,0,2,0,3.0
59676,0.221808744,51,1,0.256151639,11500.0,19,0,2,0,0.0
73218,0.018590711,63,0,0.327255727,12833.0,15,0,2,0,1.0
76502,0.181403261,35,0,0.13520455,5450.0,9,0,0,0,3.0
9209,0.280956859,40,0,0.662303665,5347.0,12,0,2,0,1.0
123678,0.117273666,62,0,0.7421104000000001,9220.0,19,0,3,0,2.0
146844,0.9999999,26,0,0.112577485,5000.0,2,0,1,0,0.0
97820,0.120493011,51,0,0.225117406,6600.0,9,0,1,0,0.0
137174,0.588659766,62,0,1.73855359,3843.0,12,0,3,0,0.0
65019,0.7937622759999999,50,2,0.47762331,5250.0,7,0,1,0,0.0
43719,0.966003091,39,0,0.317682318,1000.0,1,0,0,0,0.0
125500,0.020545916,80,2,0.012570231,10500.0,42,0,0,0,0.0
120058,0.0014486070000000002,57,0,0.013493253,2000.0,9,0,0,0,1.0
46140,0.372327328,29,0,0.083989501,8000.0,11,0,0,0,0.0
78265,0.203485804,48,0,0.155701846,24000.0,4,0,1,0,2.0
93443,0.14641753300000002,44,0,0.311212815,8302.0,10,0,2,0,0.0
145777,0.377562863,40,0,0.411313519,7300.0,12,0,2,0,3.0
16815,0.0,53,0,0.006516588,3375.0,5,0,0,0,0.0
133979,0.073985203,30,0,0.030351723,5600.0,2,0,0,0,0.0
123120,0.079420008,43,0,0.417431754,8168.0,9,0,2,0,2.0
90314,0.729781755,48,0,0.641871626,5000.0,5,0,2,0,3.0
41244,0.432493121,57,0,0.381061894,10000.0,8,0,1,0,3.0
18795,0.0,52,0,0.351901446,5600.0,4,0,1,0,0.0
77147,0.411673181,42,0,0.30028328600000004,6000.0,11,0,1,0,0.0
122430,0.9999999,31,0,0.548580568,2500.0,2,1,1,0,1.0
68537,0.908081523,26,3,1.444854638,6500.0,22,1,4,8,0.0
103421,0.048093736,55,0,0.603791697,4166.0,14,0,1,0,0.0
3243,0.971651417,50,0,0.053010517,14166.0,5,0,0,0,0.0
83050,0.004393876,63,0,0.358728254,5000.0,7,0,2,0,2.0
46232,0.131198158,59,0,0.306791569,8539.0,10,0,2,0,0.0
99028,0.043238652,44,0,0.321047619,10499.0,12,0,2,0,3.0
132804,0.022985935,58,0,0.22299500100000005,4600.0,17,0,2,0,1.0
76270,0.011444021,48,0,0.077323024,7500.0,9,0,0,0,0.0
136285,0.978250906,42,0,0.544293252,3600.0,7,0,0,0,0.0
42720,0.039585853,34,0,0.33096972,5217.0,7,0,1,0,1.0
131440,0.51918104,35,0,0.458725004,5850.0,7,0,2,0,3.0
26037,0.510158375,67,0,0.261183913,6638.0,10,0,1,0,1.0
95190,0.95380774,32,0,0.092524227,4333.0,3,0,0,0,0.0
84558,0.0,27,0,0.077730567,4000.0,2,0,0,0,0.0
98350,0.758473913,34,0,0.529411765,6000.0,10,0,1,0,0.0
55806,0.47101932,47,0,0.080570902,4343.0,7,0,0,1,2.0
112588,0.0,23,0,0.163215591,820.0,2,0,0,0,0.0
145978,0.026965768,46,0,0.7004331890000001,3000.0,9,0,1,0,2.0
27941,0.829626607,31,0,0.218130922,4643.0,5,1,0,3,2.0
29004,0.016899578000000002,85,0,0.133880757,2800.0,3,0,0,0,0.0
12254,0.015052368,63,0,0.003845562,6500.0,6,0,0,0,0.0
113316,0.17172668600000002,56,0,0.017038637,4166.0,2,0,0,0,0.0
5123,0.512327066,61,3,0.439263995,6412.0,18,0,2,0,0.0
84410,0.153456436,56,0,0.010613752,6500.0,1,0,0,0,1.0
37733,0.970675733,46,0,0.217641419,7300.0,3,0,0,0,2.0
69730,0.555344343,34,0,0.159525379,6067.0,8,0,0,0,3.0
9929,0.024308945,61,0,0.131221211,8900.0,12,0,1,0,0.0
58051,0.059812744,66,0,0.007304883000000002,2600.0,6,0,0,0,0.0
127725,0.969860535,61,0,0.7493765590000001,2405.0,6,0,2,0,0.0
68876,0.01173307,62,0,0.086166152,5500.0,9,0,0,0,0.0
137097,0.427021546,72,0,0.7469451229999999,4500.0,11,0,3,1,0.0
47213,0.0,56,0,0.655955441,2333.0,12,0,2,0,0.0
86874,0.879487797,44,0,0.838100528,3600.0,8,0,1,0,3.0
34714,0.567542943,64,0,0.297160379,7500.0,7,0,1,0,0.0
149071,0.475180858,48,0,0.7439024390000001,4181.0,10,0,2,0,1.0
19094,0.30906620100000004,27,0,0.257673091,1400.0,11,0,0,0,0.0
90523,0.227585621,38,0,0.153039832,6200.0,7,0,0,0,0.0
132002,0.08476333900000001,39,0,0.5199350079999999,8000.0,7,0,4,0,3.0
59473,0.669830354,52,0,0.432643099,12700.0,6,0,2,0,2.0
51001,0.211596135,40,0,0.117951669,3475.0,4,0,0,0,0.0
110917,0.6906577340000001,45,0,0.327505828,6863.0,10,0,1,0,1.0
104217,0.265648374,58,0,0.26467187,6917.0,5,0,1,0,2.0
123188,0.054661539,64,0,0.606930437,3866.0,14,0,2,0,0.0
23868,0.036055645,48,0,0.282028149,5541.0,8,0,1,0,0.0
91491,0.939421239,44,0,0.536033036,7506.0,7,0,2,0,1.0
140939,0.0,46,0,0.248488485,21666.0,4,0,2,0,4.0
5341,0.964652223,37,0,0.120026379,4548.0,4,0,0,0,1.0
119013,0.0,23,0,0.037924152,500.0,1,0,0,0,0.0
103866,0.024136818,88,0,0.238304678,2500.0,10,0,1,0,0.0
146418,0.010101524,56,0,0.354464554,10000.0,19,0,2,0,0.0
50344,0.026817652,62,0,0.305735541,4166.0,23,0,2,0,0.0
119081,0.13645918699999998,43,1,0.19262459,12500.0,9,0,2,0,5.0
26110,0.17440881600000002,51,0,0.304412036,5416.0,7,0,2,0,1.0
120830,0.297532601,53,0,0.381670666,8750.0,12,0,2,0,0.0
22436,1.149964294,43,0,0.539716823,8333.0,5,0,2,1,1.0
10263,0.329178055,44,0,0.381664499,4613.0,7,0,1,0,4.0
7350,0.444141123,50,0,0.260761946,9291.0,6,0,1,0,3.0
15508,0.686285703,64,0,0.622268887,20000.0,12,0,4,0,0.0
80327,0.810891191,43,1,0.17953152,6360.0,4,0,1,1,0.0
38820,0.5270262410000001,40,1,0.34208819700000004,3083.0,10,0,0,0,0.0
64887,0.196580342,30,0,0.017951098999999998,3230.0,2,0,0,0,4.0
15573,0.151030731,47,0,0.598257502,5164.0,8,0,1,0,0.0
32921,0.132031269,60,0,0.251257485,4174.0,13,0,1,0,0.0
44634,2.706323419,34,1,0.105080949,9820.0,7,0,0,0,0.0
45133,0.970572269,46,0,1.089810492,3640.0,11,0,1,0,3.0
73596,0.031106174,35,0,0.151166313,3300.0,6,0,0,0,2.0
1627,0.021547106,56,0,0.318019519,4200.0,12,0,2,0,2.0
25597,0.674263869,58,0,0.429204357,5416.0,19,0,0,0,1.0
67746,0.956910527,42,1,0.354411397,4000.0,10,0,0,0,0.0
96031,0.190961808,33,0,0.673521851,3500.0,5,0,1,0,0.0
108311,0.000672258,49,0,0.671832042,4000.0,10,0,2,0,1.0
82194,0.094751979,79,0,0.048090658,10500.0,14,0,0,0,0.0
51213,0.013079759,68,0,0.254867567,5700.0,12,0,1,0,0.0
140965,0.74244788,43,3,0.16708363099999998,5595.0,10,1,0,0,3.0
12055,0.0,74,0,0.40234375,511.0,7,0,0,0,0.0
29261,0.599755202,61,0,0.017592963,2500.0,2,0,0,0,0.0
124429,0.024620058,59,0,0.361405089,8881.0,26,0,2,0,1.0
49388,0.922351202,42,0,0.653940551,3666.0,8,0,1,0,4.0
104295,0.590126292,63,0,49.74509804,50.0,4,0,1,0,0.0
28884,0.01499925,27,0,0.346663567,4300.0,13,0,1,0,0.0
57070,0.180403275,81,0,0.448979592,1371.0,13,0,0,0,0.0
133256,0.077336606,42,0,0.269804645,6500.0,26,0,2,0,0.0
63850,0.11036947,47,0,0.031254629,6750.0,14,0,0,0,0.0
25713,0.91805463,23,0,0.101910828,3610.0,4,0,0,0,2.0
126023,0.9999999,47,0,0.039657692,4790.0,2,1,0,0,1.0
110184,0.023624016,43,0,0.005372332,6700.0,6,0,0,0,0.0
11222,0.8246028940000001,53,1,0.303282786,6000.0,14,0,0,0,0.0
92570,0.123300082,65,0,0.350449974,11333.0,10,0,2,0,0.0
129644,0.216998619,51,0,0.355037581,11840.0,14,0,2,0,1.0
34403,0.735852829,28,0,0.201014774,6700.0,3,0,1,0,0.0
148616,0.03886702,45,0,0.42153048,3083.0,14,0,1,0,0.0
65978,0.01256466,71,0,0.058089706,10500.0,7,0,1,0,0.0
90734,0.9999999,74,0,0.389037946,2608.0,7,0,1,0,0.0
137594,0.294262888,39,0,0.6518112220000001,8750.0,10,0,3,0,0.0
92145,0.01552869,61,0,0.219037462,7500.0,5,0,1,0,0.0
117245,0.026874328,76,0,0.320466537,3600.0,15,0,1,0,0.0
89229,0.001020138,46,0,0.055651449000000006,16800.0,10,0,1,0,1.0
107846,0.55872064,24,0,0.05083162,5350.0,3,0,0,0,3.0
57806,0.0,43,0,0.10503969,5416.0,4,0,0,0,0.0
98136,0.411669525,36,0,0.563260985,5666.0,9,0,2,0,2.0
32124,0.0,85,0,0.002105042,9500.0,6,0,0,0,0.0
89126,0.531933001,44,0,0.567814293,3833.0,5,0,1,0,1.0
34218,0.730226977,47,0,0.241842252,5362.0,3,0,0,0,2.0
31230,0.080137671,63,0,0.7918506790000001,12000.0,9,0,3,0,1.0
19518,0.014209378,77,0,0.19605665100000005,3600.0,13,0,1,0,0.0
52213,0.027923857000000003,50,0,0.117268463,9166.0,4,0,1,0,1.0
77467,0.186002413,31,0,0.218339729,4950.0,12,0,0,0,1.0
59784,0.052094791,68,0,0.002678093,5600.0,5,0,0,0,0.0
113201,0.0,57,0,0.362694301,7333.0,9,0,1,0,1.0
3765,0.098097639,62,0,0.179746541,8600.0,13,0,2,0,0.0
67197,0.08451691,43,0,0.114049219,18000.0,12,0,2,0,0.0
105849,0.222849736,57,0,0.202505459,8700.0,3,0,1,0,1.0
129321,0.037065568,48,0,0.213023614,18166.0,7,0,2,0,0.0
46967,0.586217588,38,1,0.181099823,6200.0,10,0,0,0,2.0
75559,0.037380062,32,0,0.064789634,6250.0,5,0,0,0,0.0
106090,0.011368398,66,0,0.346206724,8000.0,10,0,3,0,0.0
116277,0.035071875,77,0,0.34563520200000003,2817.0,7,0,1,0,0.0
76285,0.003666422,41,0,0.119542273,9000.0,3,0,1,0,0.0
64658,0.901667341,35,1,0.353383459,6250.0,17,0,0,0,1.0
60349,0.136875975,31,0,0.8922207740000001,2300.0,16,0,1,0,0.0
145043,0.06908456,28,0,0.517197248,6250.0,12,0,2,0,3.0
100971,0.01284566,64,0,0.207745738,4750.0,3,0,1,0,1.0
68824,0.721586064,56,1,0.23004317,13666.0,17,0,1,0,0.0
34602,0.108730917,42,0,0.8164396209999999,4330.0,14,0,1,0,2.0
118030,0.0,62,0,0.265240952,10333.0,3,0,2,0,2.0
27952,0.380688124,60,1,0.165629169,4497.0,4,1,0,1,0.0
130290,0.013835511000000002,29,0,0.001190193,4200.0,4,0,0,0,3.0
126712,0.137866559,60,0,0.626107501,1692.0,7,0,1,0,0.0
43710,0.033944567,45,2,0.159061989,5500.0,9,0,1,0,0.0
20657,0.09093163,39,0,0.103429204,7231.0,5,0,0,0,3.0
24958,0.131766417,50,0,0.387379088,13025.0,21,0,2,0,4.0
149572,0.022989914,72,0,0.108545584,4200.0,15,0,1,0,0.0
51913,0.010749013,33,0,0.167350768,8526.0,10,0,1,0,0.0
71980,0.332460698,45,0,0.561862438,9900.0,10,0,4,0,2.0
8919,0.6519375589999999,49,2,0.5696491229999999,11399.0,26,0,4,0,0.0
124342,0.005422868000000001,74,0,0.182726909,2500.0,3,0,1,0,0.0
138659,0.023392559,73,0,0.940030912,3234.0,19,0,2,0,0.0
68387,0.9999999,32,0,0.078588613,3740.0,1,0,0,0,0.0
57073,0.0,41,0,0.0,5000.0,4,0,0,0,0.0
51833,0.208908886,68,6,2.56097561,2500.0,16,0,4,0,0.0
143833,0.475053429,46,2,0.570408455,3500.0,7,1,2,0,7.0
12329,0.930166778,43,1,0.622534065,4916.0,7,0,1,0,0.0
128546,0.9999999,35,0,0.0,3000.0,0,0,0,0,0.0
143613,0.006713517,43,0,0.372570194,8333.0,9,0,1,0,2.0
43599,0.116446396,39,0,0.529195329,6250.0,7,0,2,0,2.0
37636,0.069902736,35,0,0.433044637,1500.0,5,0,1,0,0.0
11980,0.9999999,32,0,0.088194444,2879.0,4,0,0,0,0.0
75939,0.512228888,32,0,0.0526876,1878.0,2,0,0,0,0.0
90787,0.03206497,69,0,0.017208413,4706.0,8,0,0,0,0.0
37622,0.319591767,68,0,0.32483394,4666.0,12,1,2,0,1.0
23021,3.3e-05,45,0,0.211489578,5900.0,6,0,1,1,3.0
121673,0.382188025,60,0,0.314011999,10333.0,14,1,1,0,0.0
76639,0.922813199,39,0,0.5249318270000001,5133.0,9,0,1,0,4.0
50155,0.0,36,0,0.426861912,6350.0,9,0,3,0,0.0
40919,0.9999999,25,0,0.072565716,2700.0,2,0,0,0,0.0
145446,0.11425397,60,0,1.167466575,5833.0,10,0,1,0,0.0
42097,0.037479097,52,0,0.231110563,8112.0,12,0,1,0,2.0
107722,0.308893544,26,0,0.189736664,1480.0,4,0,0,0,0.0
92493,1.048530767,50,0,0.454345917,6833.0,10,0,1,0,3.0
54584,0.09745397,48,0,0.40447322,8494.0,8,0,1,0,2.0
29457,0.0,46,0,0.000192345,5198.0,4,0,0,0,2.0
18647,0.0,37,0,0.265866692,10666.0,7,0,2,0,2.0
108317,0.8988373359999999,83,0,0.753632849,7500.0,15,0,2,0,0.0
87030,0.13065215800000002,27,0,0.540394488,3700.0,10,0,1,0,0.0
91261,0.09050915,37,0,0.563737743,5200.0,13,0,2,0,0.0
58146,0.17253259399999998,55,0,0.451940737,8166.0,18,0,1,0,2.0
68195,0.09150294,27,0,0.119875569,9000.0,9,0,0,0,0.0
31323,0.0,41,0,0.3520719920000001,9000.0,9,0,2,0,2.0
89914,0.285489804,60,0,0.37720285,5333.0,6,0,1,0,0.0
111106,0.041150268,61,0,0.284755957,8645.0,8,0,2,0,0.0
126273,0.011071312,62,1,0.27862038,8900.0,21,0,1,0,3.0
85393,9.63e-05,41,0,0.469468676,5043.0,10,0,2,0,2.0
94104,0.723310676,24,0,0.123384254,850.0,4,0,0,0,0.0
34563,0.301257727,63,0,1.534550196,2300.0,5,0,1,0,0.0
38300,0.19594065,48,0,1.676529388,2500.0,9,0,1,0,0.0
23172,0.460515156,45,0,0.301415887,16667.0,12,0,1,0,4.0
8915,0.235751053,48,0,0.752070837,3500.0,11,0,2,0,0.0
56533,0.125933192,44,1,0.042097878,5700.0,5,0,0,0,0.0
37752,0.329538264,62,0,0.647738044,11604.0,34,0,2,0,0.0
70618,0.247646029,29,0,0.068551741,8416.0,7,0,0,0,0.0
35432,0.61262499,25,1,0.0725507,3500.0,5,0,0,0,0.0
94538,0.036033104,87,0,0.083152808,6000.0,11,0,1,0,0.0
38147,0.831285477,61,0,0.376640241,14631.0,18,0,1,0,0.0
47679,0.016885232,44,0,0.374544853,6041.0,8,0,2,0,0.0
16448,0.976204759,28,0,0.286691215,1900.0,3,0,0,0,0.0
145910,0.358227611,42,0,0.290460226,3280.0,6,0,0,0,5.0
50852,0.172815899,42,3,0.45732868,6303.0,8,0,2,1,1.0
29636,0.931369236,40,0,0.262789535,6000.0,14,0,0,0,3.0
117243,0.280975724,48,0,1.488167105,27000.0,19,0,4,0,3.0
118172,0.089391061,65,0,0.226485652,12300.0,6,0,1,0,0.0
39707,0.020088442,74,0,0.023616798,10500.0,11,0,1,0,0.0
86298,0.033225792000000004,54,0,0.202749141,3200.0,14,0,1,0,0.0
32436,0.800899888,28,1,0.263459701,3138.0,2,0,0,0,1.0
99171,0.038838446,84,0,0.283658537,4099.0,5,0,1,0,0.0
70444,0.043231371,75,0,0.109551657,2564.0,17,0,0,0,0.0
18996,0.01056228,54,0,0.395841663,2500.0,6,0,1,0,0.0
42722,0.7476671109999999,48,0,0.206631069,8052.0,5,0,1,0,2.0
68527,0.9999999,52,1,0.384321394,11250.0,5,0,2,0,0.0
20359,0.089659195,26,1,0.11481175,4833.0,6,0,0,0,0.0
74590,0.019608745,62,1,62.16666667,11.0,10,0,1,0,0.0
127371,0.0,60,0,0.0,2500.0,2,0,0,0,1.0
75352,0.049525354,26,0,0.12896775800000002,4000.0,5,0,0,0,0.0
117678,0.303035746,57,2,0.424429658,6311.0,7,0,2,0,0.0
44324,0.414933258,32,0,0.238982281,2200.0,4,0,0,0,1.0
53349,0.061787751,45,0,0.323397772,10500.0,17,0,2,0,4.0
50391,0.064402118,46,0,0.3832384720000001,12122.0,12,0,4,0,0.0
93996,0.535329827,53,0,0.301178823,19001.0,18,0,2,0,2.0
83379,0.814742207,62,1,0.506853227,3501.0,5,0,1,0,1.0
145865,0.879738206,45,0,0.312068399,6081.0,5,0,0,0,2.0
72176,0.04947611,48,0,0.21352852100000005,1980.0,6,1,0,0,1.0
85955,0.9999999,38,1,0.914697836,4020.0,6,0,2,0,0.0
44821,0.7184881809999999,56,0,0.177152798,13795.0,10,0,0,0,0.0
35269,0.303503813,31,0,0.102827763,3500.0,5,0,0,0,0.0
75542,0.026316773,50,0,0.30644288,5540.0,12,0,1,0,2.0
31932,0.9999999,39,0,0.028569796,17500.0,1,0,0,0,2.0
72026,0.328977709,41,2,0.7722481,4078.0,5,0,1,1,3.0
34162,0.0,71,0,0.0,900.0,1,0,0,0,0.0
69439,0.016162654,59,0,0.847152847,1000.0,6,0,1,0,0.0
58131,0.06084147400000001,43,0,0.450237869,10509.0,7,0,2,0,0.0
46503,0.057998,41,0,0.237735583,14166.0,5,0,1,0,0.0
135681,0.037854752,54,0,0.845064556,2400.0,5,0,1,0,1.0
75524,0.444854638,53,1,0.289871504,10583.0,6,0,2,0,1.0
27687,0.132579408,62,0,0.400196726,14232.0,6,0,2,0,0.0
112974,0.070791432,52,0,0.033021971000000004,7600.0,6,0,0,0,0.0
80051,0.04349925,53,0,0.439252336,10485.0,5,0,3,0,3.0
126351,0.107932638,45,0,0.525157233,2543.0,8,0,1,0,2.0
52041,0.929142358,51,1,0.202732202,14200.0,7,0,1,0,0.0
74046,0.206119461,59,0,0.187291713,4500.0,6,0,1,0,0.0
42088,0.69433066,52,0,0.363432303,9800.0,11,0,1,0,0.0
135230,0.078474696,70,0,0.152068893,4760.0,9,0,0,0,0.0
54207,0.033534104,64,0,0.004867557,8833.0,4,0,0,0,1.0
12840,0.84584021,26,1,0.354411397,4000.0,14,1,0,5,0.0
14491,0.0,51,0,0.420971935,15000.0,6,0,2,0,4.0
47876,0.0,42,0,0.032715376000000004,2750.0,2,0,0,0,0.0
83261,0.213378662,82,0,0.159600998,400.0,3,0,0,0,0.0
83359,1.01998002,28,0,0.235980011,1800.0,2,0,0,0,0.0
149138,0.029177082000000007,43,0,0.525483117,9417.0,10,0,2,0,2.0
25785,0.036375383,55,1,0.321286592,8300.0,7,0,1,0,1.0
105704,0.651627641,29,0,0.008180465999999999,4033.0,3,0,0,0,0.0
112786,0.077688192,53,0,0.374058971,6375.0,8,0,1,0,3.0
726,0.254548841,56,0,0.461357487,8500.0,15,0,2,0,4.0
108513,0.186099891,39,1,0.22880117,9575.0,14,2,1,0,0.0
32897,0.232325272,57,0,0.330303375,8800.0,11,0,1,0,0.0
44492,0.20341138600000006,48,1,0.334628127,8752.0,9,0,1,0,0.0
140831,0.74425115,41,1,0.449133718,2250.0,5,0,1,0,3.0
116248,0.222803595,67,0,0.5691526610000001,5711.0,16,0,1,0,0.0
57162,0.193182951,57,0,0.200782269,2300.0,7,0,0,0,0.0
20092,0.75009996,33,1,0.340885221,6664.0,5,0,1,0,2.0
138051,0.140306385,45,0,0.229462842,60000.0,17,0,5,0,5.0
127231,0.434874134,29,0,0.689040208,3083.0,5,0,1,0,0.0
62851,0.036178564,76,0,0.342841909,3750.0,16,0,2,0,0.0
37513,0.227077292,64,0,0.016995751,4000.0,3,0,0,0,1.0
149578,0.000375569,55,0,0.246852185,9450.0,12,0,1,0,0.0
24055,1.051474263,39,0,0.20116618100000005,2400.0,5,0,0,0,2.0
94171,0.01378473,46,0,0.435649608,9828.0,13,0,3,0,1.0
86151,0.751249519,41,0,0.027459344,3750.0,2,2,0,0,1.0
133641,0.607030955,48,0,0.5612502429999999,5150.0,17,0,2,0,1.0
121883,0.7747238359999999,43,0,0.30647482,4864.0,9,0,0,0,4.0
104156,0.144761845,56,0,0.159128021,12247.0,14,0,2,0,2.0
38815,0.295291832,53,0,0.67017258,13500.0,18,0,3,0,0.0
76205,0.098760339,41,0,0.154938957,9009.0,11,0,2,0,0.0
34580,0.654636313,46,1,0.005637886999999999,6207.0,2,1,0,0,2.0
42021,0.112994053,36,0,0.7129148340000001,2500.0,7,0,1,0,3.0
91751,0.050736854000000005,59,0,0.50238046,4830.0,19,0,1,0,1.0
60339,0.010276698,87,0,0.002475955,10500.0,9,0,0,0,0.0
45146,0.061994131,40,0,0.25446579,8900.0,14,0,2,0,3.0
60515,0.042427359000000005,45,0,0.007939308,5667.0,6,0,0,0,0.0
15773,0.188035371,34,0,1.461732935,4350.0,36,0,3,0,2.0
103880,0.0,44,0,0.172306216,4166.0,5,0,0,0,0.0
124723,0.0,25,0,0.109284762,2250.0,3,0,0,0,0.0
56255,0.910308247,48,0,0.382494005,5003.0,8,0,1,0,3.0
98515,0.026557148,69,0,0.014647293,8533.0,11,0,0,0,0.0
142168,0.007468982,59,0,0.129109671,16667.0,14,0,1,0,1.0
143725,0.05097272,82,0,0.353176366,2250.0,6,0,1,0,0.0
9605,0.000609741,67,0,0.0,3500.0,2,0,0,0,1.0
92883,0.996732528,60,0,0.602848101,7583.0,16,0,1,1,2.0
136950,0.44945476,54,0,0.19890368100000005,11492.0,10,0,2,0,1.0
33454,0.662553003,45,0,0.282976419,12000.0,6,0,2,0,2.0
109011,0.080455112,42,0,0.202059982,3300.0,14,0,0,0,1.0
141742,0.253387331,43,0,0.028496438,5333.0,1,0,0,0,0.0
56867,0.174309915,39,0,0.356343728,4200.0,18,0,3,0,1.0
14583,0.029146585,73,0,0.7080614609999999,4750.0,10,0,2,0,0.0
96708,0.9999999,43,1,0.038212816,1700.0,2,0,0,0,2.0
68204,0.13838673,41,0,0.452062132,5600.0,9,0,1,0,0.0
46608,0.240578373,55,0,0.399733511,1500.0,4,0,0,0,0.0
146468,0.52238806,51,0,0.3871826370000001,4883.0,6,0,1,0,2.0
115533,0.0,67,0,0.0736919,10950.0,11,0,0,0,0.0
60507,0.131646709,62,0,0.394075909,8878.0,4,0,1,0,1.0
101503,0.16339183,33,0,0.228554289,5000.0,6,0,0,0,0.0
62843,0.9999999,44,0,0.223727501,10333.0,5,0,1,0,2.0
122200,0.003066872,63,0,0.256171697,18916.0,13,0,2,0,0.0
113004,0.478093066,42,0,0.210526316,2583.0,6,0,0,0,0.0
